timestamp_ist,location_district,latitude,longitude,elevation_m,temperature_2m_degC,relative_humidity_2m_pct,dew_point_2m_degC,precipitation_mm,wind_speed_10m_kmh,solar_radiation_Wm2,soil_moisture_0_to_7cm_m3m3,leaf_wetness_status,soil_ph_status,data_provenance
2021-07-29T14:00,Coimbatore,11.0168,76.9558,431.0,30.0,55,20.1,0.0,25.0,788.0,0.22,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T15:00,Coimbatore,11.0168,76.9558,431.0,29.5,58,20.3,0.0,24.7,653.0,0.218,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T16:00,Coimbatore,11.0168,76.9558,431.0,28.5,62,20.5,0.0,24.7,509.0,0.217,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T17:00,Coimbatore,11.0168,76.9558,431.0,26.7,72,21.2,0.0,22.6,288.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T18:00,Coimbatore,11.0168,76.9558,431.0,25.1,80,21.5,0.0,20.0,86.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T19:00,Coimbatore,11.0168,76.9558,431.0,24.2,84,21.4,0.0,19.4,2.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T20:00,Coimbatore,11.0168,76.9558,431.0,23.6,89,21.6,0.0,19.2,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T21:00,Coimbatore,11.0168,76.9558,431.0,22.9,94,21.9,0.0,18.4,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T22:00,Coimbatore,11.0168,76.9558,431.0,22.5,97,22.0,0.0,17.1,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-29T23:00,Coimbatore,11.0168,76.9558,431.0,22.4,98,22.0,0.0,18.4,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T00:00,Coimbatore,11.0168,76.9558,431.0,22.4,97,21.9,0.0,18.2,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T01:00,Coimbatore,11.0168,76.9558,431.0,22.3,98,22.0,0.0,18.7,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T02:00,Coimbatore,11.0168,76.9558,431.0,22.3,98,22.0,0.0,18.5,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T03:00,Coimbatore,11.0168,76.9558,431.0,22.1,98,21.8,0.0,17.7,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T04:00,Coimbatore,11.0168,76.9558,431.0,22.1,98,21.8,0.0,17.6,0.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T05:00,Coimbatore,11.0168,76.9558,431.0,21.8,99,21.7,0.0,16.3,0.0,0.217,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T06:00,Coimbatore,11.0168,76.9558,431.0,22.3,96,21.6,0.0,15.9,3.0,0.217,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T07:00,Coimbatore,11.0168,76.9558,431.0,23.1,92,21.7,0.0,16.1,74.0,0.217,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T08:00,Coimbatore,11.0168,76.9558,431.0,25.1,81,21.6,0.0,17.8,249.0,0.217,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T09:00,Coimbatore,11.0168,76.9558,431.0,26.9,71,21.3,0.0,18.1,438.0,0.216,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T10:00,Coimbatore,11.0168,76.9558,431.0,28.6,64,21.0,0.0,20.5,656.0,0.214,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T11:00,Coimbatore,11.0168,76.9558,431.0,29.5,59,20.6,0.0,20.9,764.0,0.212,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T12:00,Coimbatore,11.0168,76.9558,431.0,30.2,56,20.6,0.0,21.4,831.0,0.21,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T13:00,Coimbatore,11.0168,76.9558,431.0,30.5,55,20.4,0.0,22.4,867.0,0.209,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T14:00,Coimbatore,11.0168,76.9558,431.0,30.0,56,20.4,0.0,23.2,791.0,0.207,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T15:00,Coimbatore,11.0168,76.9558,431.0,28.9,62,20.8,0.0,23.7,629.0,0.205,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T16:00,Coimbatore,11.0168,76.9558,431.0,28.0,65,20.9,0.0,22.5,479.0,0.204,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T17:00,Coimbatore,11.0168,76.9558,431.0,26.7,72,21.1,0.0,20.3,283.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T18:00,Coimbatore,11.0168,76.9558,431.0,25.1,81,21.6,0.0,17.6,87.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T19:00,Coimbatore,11.0168,76.9558,431.0,23.9,87,21.7,0.0,18.0,2.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T20:00,Coimbatore,11.0168,76.9558,431.0,23.2,92,21.8,0.0,17.4,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T21:00,Coimbatore,11.0168,76.9558,431.0,22.8,95,22.0,0.0,17.4,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T22:00,Coimbatore,11.0168,76.9558,431.0,22.9,95,22.1,0.0,16.3,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-30T23:00,Coimbatore,11.0168,76.9558,431.0,22.9,95,22.1,0.0,15.6,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T00:00,Coimbatore,11.0168,76.9558,431.0,22.5,97,22.0,0.0,15.9,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T01:00,Coimbatore,11.0168,76.9558,431.0,22.2,98,21.9,0.0,16.3,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T02:00,Coimbatore,11.0168,76.9558,431.0,22.0,99,21.8,0.0,18.7,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T03:00,Coimbatore,11.0168,76.9558,431.0,22.1,98,21.8,0.0,17.7,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T04:00,Coimbatore,11.0168,76.9558,431.0,22.1,98,21.8,0.0,17.1,0.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T05:00,Coimbatore,11.0168,76.9558,431.0,22.3,98,21.9,0.0,17.1,0.0,0.204,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T06:00,Coimbatore,11.0168,76.9558,431.0,22.6,96,21.9,0.0,16.6,2.0,0.204,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T07:00,Coimbatore,11.0168,76.9558,431.0,23.4,90,21.8,0.0,15.1,76.0,0.204,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T08:00,Coimbatore,11.0168,76.9558,431.0,25.3,80,21.6,0.0,15.7,265.0,0.203,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T09:00,Coimbatore,11.0168,76.9558,431.0,27.5,70,21.5,0.0,15.1,480.0,0.202,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T10:00,Coimbatore,11.0168,76.9558,431.0,29.4,61,21.1,0.0,15.6,702.0,0.201,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T11:00,Coimbatore,11.0168,76.9558,431.0,30.5,57,20.9,0.1,17.8,834.0,0.2,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T12:00,Coimbatore,11.0168,76.9558,431.0,30.6,56,20.9,0.1,21.2,923.0,0.198,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T13:00,Coimbatore,11.0168,76.9558,431.0,31.3,51,20.1,0.0,22.1,904.0,0.196,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T14:00,Coimbatore,11.0168,76.9558,431.0,31.0,54,20.6,0.0,21.2,848.0,0.195,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T15:00,Coimbatore,11.0168,76.9558,431.0,30.5,56,20.7,0.2,21.6,706.0,0.195,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T16:00,Coimbatore,11.0168,76.9558,431.0,29.0,62,21.0,0.0,20.9,502.0,0.193,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T17:00,Coimbatore,11.0168,76.9558,431.0,27.5,68,21.0,0.0,19.9,291.0,0.191,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T18:00,Coimbatore,11.0168,76.9558,431.0,25.8,76,21.3,0.0,18.0,95.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T19:00,Coimbatore,11.0168,76.9558,431.0,24.7,82,21.5,0.0,16.4,2.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T20:00,Coimbatore,11.0168,76.9558,431.0,23.9,87,21.6,0.0,15.5,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T21:00,Coimbatore,11.0168,76.9558,431.0,23.3,92,22.0,0.0,14.8,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T22:00,Coimbatore,11.0168,76.9558,431.0,23.0,95,22.1,0.0,15.0,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-07-31T23:00,Coimbatore,11.0168,76.9558,431.0,22.6,97,22.1,0.0,15.6,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T00:00,Coimbatore,11.0168,76.9558,431.0,22.5,96,21.9,0.0,15.1,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T01:00,Coimbatore,11.0168,76.9558,431.0,22.1,97,21.7,0.0,15.4,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T02:00,Coimbatore,11.0168,76.9558,431.0,22.0,97,21.6,0.0,15.4,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T03:00,Coimbatore,11.0168,76.9558,431.0,21.9,98,21.5,0.0,16.4,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T04:00,Coimbatore,11.0168,76.9558,431.0,21.7,98,21.5,0.0,15.5,0.0,0.19,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T05:00,Coimbatore,11.0168,76.9558,431.0,21.8,98,21.5,0.0,16.2,0.0,0.189,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T06:00,Coimbatore,11.0168,76.9558,431.0,22.2,95,21.4,0.0,14.7,2.0,0.189,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T07:00,Coimbatore,11.0168,76.9558,431.0,23.3,89,21.3,0.0,15.6,88.0,0.189,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T08:00,Coimbatore,11.0168,76.9558,431.0,24.8,80,21.1,0.0,16.1,252.0,0.188,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T09:00,Coimbatore,11.0168,76.9558,431.0,27.5,67,20.8,0.0,16.9,520.0,0.188,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T10:00,Coimbatore,11.0168,76.9558,431.0,29.6,58,20.5,0.0,16.6,740.0,0.186,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T11:00,Coimbatore,11.0168,76.9558,431.0,30.8,54,20.3,0.0,18.9,867.0,0.185,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T12:00,Coimbatore,11.0168,76.9558,431.0,31.3,50,19.6,0.0,22.5,944.0,0.183,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T13:00,Coimbatore,11.0168,76.9558,431.0,31.1,50,19.5,0.0,24.4,826.0,0.181,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T14:00,Coimbatore,11.0168,76.9558,431.0,31.3,49,19.2,0.0,24.0,831.0,0.179,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T15:00,Coimbatore,11.0168,76.9558,431.0,30.8,50,19.2,0.0,24.4,682.0,0.178,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T16:00,Coimbatore,11.0168,76.9558,431.0,29.3,55,19.4,0.0,24.2,452.0,0.177,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T17:00,Coimbatore,11.0168,76.9558,431.0,28.1,61,20.0,0.0,22.7,288.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T18:00,Coimbatore,11.0168,76.9558,431.0,26.5,69,20.5,0.0,20.9,84.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T19:00,Coimbatore,11.0168,76.9558,431.0,25.4,74,20.4,0.0,21.3,2.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T20:00,Coimbatore,11.0168,76.9558,431.0,24.6,79,20.8,0.0,19.5,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T21:00,Coimbatore,11.0168,76.9558,431.0,23.9,84,21.1,0.0,18.6,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T22:00,Coimbatore,11.0168,76.9558,431.0,23.4,89,21.4,0.0,16.6,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-01T23:00,Coimbatore,11.0168,76.9558,431.0,22.8,94,21.7,0.0,15.8,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T00:00,Coimbatore,11.0168,76.9558,431.0,22.3,96,21.7,0.0,16.0,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T01:00,Coimbatore,11.0168,76.9558,431.0,22.1,97,21.6,0.0,16.5,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T02:00,Coimbatore,11.0168,76.9558,431.0,21.7,99,21.5,0.0,17.1,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T03:00,Coimbatore,11.0168,76.9558,431.0,21.6,98,21.4,0.0,16.3,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T04:00,Coimbatore,11.0168,76.9558,431.0,21.6,98,21.3,0.0,15.7,0.0,0.184,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T05:00,Coimbatore,11.0168,76.9558,431.0,21.7,99,21.5,0.0,15.5,0.0,0.182,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T06:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.4,0.0,13.5,3.0,0.182,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T07:00,Coimbatore,11.0168,76.9558,431.0,23.5,87,21.3,0.0,14.8,93.0,0.182,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T08:00,Coimbatore,11.0168,76.9558,431.0,25.5,76,21.0,0.0,18.8,298.0,0.182,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T09:00,Coimbatore,11.0168,76.9558,431.0,27.4,65,20.4,0.0,20.4,519.0,0.181,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T10:00,Coimbatore,11.0168,76.9558,431.0,29.3,56,19.6,0.0,21.6,710.0,0.18,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T11:00,Coimbatore,11.0168,76.9558,431.0,30.2,52,19.2,0.0,23.7,839.0,0.178,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T12:00,Coimbatore,11.0168,76.9558,431.0,30.7,50,19.2,0.0,24.6,910.0,0.177,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T13:00,Coimbatore,11.0168,76.9558,431.0,30.5,52,19.5,0.0,26.0,897.0,0.175,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T14:00,Coimbatore,11.0168,76.9558,431.0,30.0,55,20.0,0.0,27.5,843.0,0.174,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T15:00,Coimbatore,11.0168,76.9558,431.0,29.4,56,19.8,0.0,27.4,673.0,0.173,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T16:00,Coimbatore,11.0168,76.9558,431.0,28.0,62,20.1,0.0,27.1,490.0,0.172,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T17:00,Coimbatore,11.0168,76.9558,431.0,26.5,71,20.8,0.0,25.4,270.0,0.17,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T18:00,Coimbatore,11.0168,76.9558,431.0,24.9,80,21.2,0.0,23.4,76.0,0.17,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T19:00,Coimbatore,11.0168,76.9558,431.0,23.9,87,21.5,0.0,21.9,1.0,0.17,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-08-02T20:00,Coimbatore,11.0168,76.9558,431.0,23.2,91,21.7,0.0,20.6,0.0,0.17,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
